id,lnw,exper,ged,postexp,black,hispanic,hgc,hgc.9,uerate,ue.7,ue.centert1,ue.mean,ue.person.cen,ue1
477,1.644,2.104,1,2.029,0,0,8,-1,8.00,1.000,-4.200,8.91,-0.912,12.20
477,1.803,3.122,1,3.047,0,0,8,-1,8.30,1.300,-3.900,8.91,-0.612,12.20
477,2.124,4.122,1,4.047,0,0,8,-1,6.80,-0.205,-5.405,8.91,-2.117,12.20
477,1.946,4.789,1,4.714,0,0,8,-1,7.30,0.300,-4.900,8.91,-1.612,12.20
477,2.165,5.847,1,5.772,0,0,8,-1,10.70,3.700,-1.500,8.91,1.788,12.20
517,1.532,0.120,0,0.000,1,0,9,0,17.40,10.400,0.000,12.60,4.801,17.40
517,1.491,0.624,0,0.000,1,0,9,0,17.10,10.100,-0.300,12.60,4.501,17.40
517,2.050,1.759,0,0.000,1,0,9,0,9.40,2.400,-8.000,12.60,-3.199,17.40
517,2.089,2.119,0,0.000,1,0,9,0,14.10,NA,-3.300,12.60,1.501,17.40
517,1.697,3.204,0,0.000,1,0,9,0,10.80,3.800,-6.600,12.60,-1.799,17.40
517,1.555,3.324,0,0.000,1,0,9,0,6.80,-0.205,-10.605,12.60,-5.804,17.40
518,1.272,0.525,1,0.525,1,0,8,-1,10.70,3.700,0.000,10.70,0.000,10.70
518,1.613,1.926,1,1.926,1,0,8,-1,10.70,3.700,0.000,10.70,0.000,10.70
534,1.972,4.303,0,0.000,0,0,8,-1,7.30,NA,0.000,6.44,0.863,7.30
534,2.250,5.399,0,0.000,0,0,8,-1,6.30,-0.705,-1.005,6.44,-0.142,7.30
534,2.237,5.742,0,0.000,0,0,8,-1,5.30,-1.705,-2.005,6.44,-1.142,7.30
534,2.398,6.838,0,0.000,0,0,8,-1,5.80,-1.205,-1.505,6.44,-0.642,7.30
534,2.358,7.742,0,0.000,0,0,8,-1,7.50,0.500,0.200,6.44,1.063,7.30
535,1.491,0.195,0,0.000,0,0,8,-1,11.40,NA,0.000,7.66,3.735,11.40
535,1.856,0.676,0,0.000,0,0,8,-1,9.20,2.200,-2.200,7.66,1.535,11.40
535,2.512,1.177,0,0.000,0,0,8,-1,7.40,0.400,-4.000,7.66,-0.265,11.40
535,1.389,1.907,0,0.000,0,0,8,-1,8.80,1.800,-2.600,7.66,1.135,11.40
535,1.749,2.467,0,0.000,0,0,8,-1,7.30,0.300,-4.100,7.66,-0.365,11.40
535,2.295,3.067,0,0.000,0,0,8,-1,6.30,-0.705,-5.105,7.66,-1.370,11.40
535,2.507,3.142,0,0.000,0,0,8,-1,5.30,-1.705,-6.105,7.66,-2.370,11.40
535,2.398,3.742,0,0.000,0,0,8,-1,5.80,-1.205,-5.605,7.66,-1.870,11.40
535,2.525,3.962,0,0.000,0,0,8,-1,7.50,0.500,NA,7.66,-0.165,11.40
537,1.919,0.215,0,0.000,0,0,8,-1,6.44,-0.563,0.000,6.44,0.000,6.44
537,1.418,0.245,0,0.000,0,0,8,-1,6.44,NA,0.000,6.44,0.000,6.44
537,1.418,0.263,0,0.000,0,0,8,-1,6.44,-0.563,0.000,6.44,0.000,6.44
537,1.278,1.283,0,0.000,0,0,8,-1,7.30,0.300,0.863,6.44,0.863,6.44
537,1.707,2.745,0,0.000,0,0,8,-1,6.30,-0.705,NA,6.44,-0.142,6.44
537,1.842,3.764,0,0.000,0,0,8,-1,5.49,-1.505,-0.942,6.44,-0.942,6.44
537,1.792,4.725,0,0.000,0,0,8,-1,5.59,-1.405,-0.842,6.44,-0.842,6.44
537,1.906,5.706,0,0.000,0,0,8,-1,7.50,0.500,1.063,6.44,1.063,6.44
540,2.126,0.953,1,0.953,0,0,10,1,7.60,0.600,0.000,7.32,0.285,7.60
540,2.309,2.318,1,2.318,0,0,10,1,7.30,0.300,NA,7.32,-0.015,7.60
540,1.797,3.238,1,3.238,0,0,10,1,8.50,1.500,0.900,7.32,1.185,7.60
540,2.150,4.123,1,4.123,0,0,10,1,7.20,0.200,-0.400,7.32,-0.115,7.60
540,1.946,5.200,1,5.200,0,0,10,1,6.49,-0.505,-1.105,7.32,-0.820,7.60
540,1.900,6.123,1,6.123,0,0,10,1,6.80,-0.205,-0.805,7.32,-0.520,7.60
541,1.914,1.240,0,0.000,0,0,10,1,7.30,0.300,0.000,7.30,0.000,7.30
541,2.195,2.432,0,0.000,0,0,10,1,7.30,0.300,0.000,7.30,0.000,7.30
541,2.086,3.432,0,0.000,0,0,10,1,7.30,0.300,0.000,7.30,0.000,7.30
592,1.742,0.873,0,0.000,0,0,10,1,11.20,4.200,0.000,10.37,0.830,11.20
592,1.892,1.796,0,0.000,0,0,10,1,13.40,6.400,2.200,10.37,3.030,11.20
592,1.999,2.834,0,0.000,0,0,10,1,10.60,3.600,-0.600,10.37,0.230,11.20
592,1.907,3.776,0,0.000,0,0,10,1,11.50,4.500,0.300,10.37,1.130,11.20
592,2.220,4.873,0,0.000,0,0,10,1,11.10,4.100,-0.100,10.37,0.730,11.20
592,1.601,6.026,0,0.000,0,0,10,1,10.70,3.700,-0.500,10.37,0.330,11.20
592,2.058,7.373,0,0.000,0,0,10,1,9.90,2.900,-1.300,10.37,-0.470,11.20
592,1.874,8.199,0,0.000,0,0,10,1,8.30,1.300,-2.900,10.37,-2.070,11.20
592,1.617,9.296,0,0.000,0,0,10,1,8.30,1.300,-2.900,10.37,-2.070,11.20
592,1.823,10.161,0,0.000,0,0,10,1,8.70,1.700,-2.500,10.37,-1.670,11.20
594,1.502,0.585,1,0.585,1,0,9,0,8.00,1.000,0.000,6.63,1.369,8.00
594,2.260,2.085,1,2.085,1,0,9,0,7.10,0.100,-0.900,6.63,0.469,8.00
594,2.370,2.854,1,2.854,1,0,9,0,6.90,-0.100,-1.100,6.63,0.269,8.00
594,2.130,3.797,1,3.797,1,0,9,0,5.49,-1.505,-2.505,6.63,-1.136,8.00
594,1.872,5.066,1,5.066,1,0,9,0,5.59,-1.405,-2.405,6.63,-1.036,8.00
594,2.278,5.702,1,5.702,1,0,9,0,6.70,-0.305,-1.305,6.63,0.064,8.00
597,1.984,1.254,0,0.000,1,0,11,2,9.60,NA,0.000,8.73,0.867,9.60
597,1.786,1.794,0,0.000,1,0,11,2,11.40,4.400,NA,8.73,2.667,9.60
597,2.038,2.614,0,0.000,1,0,11,2,9.40,2.400,-0.200,8.73,0.667,9.60
597,2.168,4.114,0,0.000,1,0,11,2,8.00,1.000,-1.600,8.73,-0.733,9.60
597,2.128,4.674,0,0.000,1,0,11,2,7.10,0.100,-2.500,8.73,-1.633,9.60
597,2.086,5.914,0,0.000,1,0,11,2,6.90,NA,-2.700,8.73,-1.833,9.60
629,1.735,0.250,0,0.000,0,0,7,-2,5.09,-1.905,NA,6.43,-1.338,5.09
629,1.710,2.339,0,0.000,0,0,7,-2,9.70,2.700,4.605,6.43,3.267,5.09
629,1.668,3.119,0,0.000,0,0,7,-2,10.90,3.900,5.805,6.43,4.467,5.09
629,1.533,4.081,0,0.000,0,0,7,-2,7.60,0.600,2.505,6.43,1.167,5.09
629,1.819,5.119,0,0.000,0,0,7,-2,6.70,-0.305,1.600,6.43,0.262,5.09
629,1.906,6.158,0,0.000,0,0,7,-2,5.80,-1.205,0.700,6.43,-0.638,5.09
629,1.932,7.158,0,0.000,0,0,7,-2,5.39,-1.605,0.300,6.43,-1.038,5.09
629,1.931,8.658,0,0.000,0,0,7,-2,5.59,-1.405,0.500,6.43,-0.838,5.09
629,1.997,9.523,0,0.000,0,0,7,-2,4.30,-2.705,-0.800,6.43,-2.138,5.09
629,2.184,9.868,0,0.000,0,0,7,-2,4.30,-2.705,-0.800,6.43,-2.138,5.09
629,1.963,10.676,0,0.000,0,0,7,-2,5.39,-1.605,NA,6.43,-1.038,5.09
630,1.532,1.605,0,0.000,0,0,8,-1,9.70,2.700,0.000,6.57,3.134,9.70
630,1.630,2.347,0,0.000,0,0,8,-1,10.90,3.900,1.200,6.57,4.333,9.70
630,1.568,3.133,0,0.000,0,0,8,-1,7.60,0.600,-2.100,6.57,1.033,9.70
630,1.720,4.171,0,0.000,0,0,8,-1,6.70,-0.305,-3.005,6.57,0.128,9.70
630,1.844,5.306,0,0.000,0,0,8,-1,5.80,-1.205,NA,6.57,-0.771,9.70
630,1.822,6.421,0,0.000,0,0,8,-1,5.39,-1.605,-4.305,6.57,-1.171,9.70
630,2.016,7.613,0,0.000,0,0,8,-1,5.59,-1.405,-4.105,6.57,-0.971,9.70
630,1.842,8.594,0,0.000,0,0,8,-1,4.30,-2.705,-5.405,6.57,-2.272,9.70
630,1.816,9.536,0,0.000,0,0,8,-1,4.30,-2.705,-5.405,6.57,-2.272,9.70
630,2.004,10.594,0,0.000,0,0,8,-1,5.39,-1.605,-4.305,6.57,-1.171,9.70
641,1.532,0.850,0,0.000,0,0,10,1,9.70,2.700,0.000,7.48,2.221,9.70
641,1.668,1.430,0,0.000,0,0,10,1,10.90,3.900,1.200,7.48,3.421,9.70
641,1.951,2.310,0,0.000,0,0,10,1,8.10,1.100,-1.600,7.48,0.622,9.70
641,2.001,3.290,0,0.000,0,0,10,1,8.20,1.200,-1.500,7.48,0.721,9.70
641,1.972,4.190,0,0.000,0,0,10,1,7.20,0.200,-2.500,7.48,-0.278,9.70
641,1.788,5.325,0,0.000,0,0,10,1,7.40,0.400,-2.300,7.48,-0.079,9.70
641,2.044,6.825,0,0.000,0,0,10,1,7.80,0.800,-1.900,7.48,0.322,9.70
641,1.802,7.709,0,0.000,0,0,10,1,5.80,-1.205,-3.905,7.48,-1.684,9.70
641,2.445,8.632,0,0.000,0,0,10,1,4.30,-2.705,-5.405,7.48,-3.184,9.70
641,2.318,9.517,0,0.000,0,0,10,1,5.39,-1.605,-4.305,7.48,-2.083,9.70
674,1.532,0.168,0,0.000,1,0,10,1,9.70,2.700,0.000,6.57,3.134,9.70
674,1.668,0.482,0,0.000,1,0,10,1,10.90,3.900,1.200,6.57,4.333,9.70
674,1.776,1.501,0,0.000,1,0,10,1,7.60,0.600,-2.100,6.57,1.033,9.70
674,1.967,2.520,0,0.000,1,0,10,1,6.70,NA,-3.005,6.57,0.128,9.70
674,2.123,3.560,1,0.000,1,0,10,1,5.80,-1.205,-3.905,6.57,-0.771,9.70
674,1.794,4.695,1,1.135,1,0,10,1,5.39,-1.605,-4.305,6.57,-1.171,9.70
674,2.040,5.983,1,2.423,1,0,10,1,5.59,-1.405,-4.105,6.57,-0.971,9.70
674,1.815,6.593,1,3.033,1,0,10,1,4.30,-2.705,-5.405,6.57,-2.272,9.70
674,1.813,7.603,1,4.043,1,0,10,1,4.30,NA,-5.405,6.57,-2.272,9.70
674,1.785,8.565,1,5.005,1,0,10,1,5.39,-1.605,NA,6.57,-1.171,9.70
675,1.488,0.563,0,0.000,1,0,8,-1,10.90,3.900,0.000,6.05,4.854,10.90
675,1.502,1.203,0,0.000,1,0,8,-1,5.80,-1.205,-5.105,6.05,-0.251,10.90
675,1.448,2.264,0,0.000,1,0,8,-1,5.39,-1.605,-5.505,6.05,-0.651,10.90
675,2.075,3.224,0,0.000,1,0,8,-1,5.59,-1.405,-5.305,6.05,-0.451,10.90
675,1.544,3.824,0,0.000,1,0,8,-1,4.30,-2.705,-6.605,6.05,-1.751,10.90
675,2.022,4.564,0,0.000,1,0,8,-1,4.30,-2.705,-6.605,6.05,-1.751,10.90
700,1.591,0.297,0,0.000,0,0,10,1,14.70,7.700,0.000,14.84,-0.137,14.70
700,1.586,0.514,0,0.000,0,0,10,1,16.50,9.500,1.800,14.84,1.663,14.70
700,1.532,1.146,0,0.000,0,0,10,1,23.70,16.705,9.005,14.84,8.868,14.70
700,1.563,1.284,0,0.000,0,0,10,1,19.81,12.805,5.105,14.84,4.968,14.70
700,1.455,2.096,0,0.000,0,0,10,1,12.70,5.700,-2.000,14.84,-2.137,14.70
700,1.418,2.756,0,0.000,0,0,10,1,13.20,6.200,-1.500,14.84,-1.637,14.70
700,1.383,3.411,0,0.000,0,0,10,1,10.20,3.200,-4.500,14.84,-4.637,14.70
700,1.349,3.417,0,0.000,0,0,10,1,9.90,2.900,-4.800,14.84,-4.937,14.70
700,1.602,3.461,0,0.000,0,0,10,1,15.60,8.600,0.900,14.84,0.763,14.70
700,1.303,3.958,0,0.000,0,0,10,1,9.50,2.500,-5.200,14.84,-5.337,14.70
700,1.570,3.976,0,0.000,0,0,10,1,17.40,10.400,2.700,14.84,2.563,14.70
714,0.753,0.765,0,0.000,0,0,8,-1,12.70,5.700,0.000,11.66,1.043,12.70
714,1.418,1.665,0,0.000,0,0,8,-1,13.20,6.200,0.500,11.66,1.543,12.70
714,1.433,1.905,0,0.000,0,0,8,-1,10.20,3.200,-2.500,11.66,-1.457,12.70
714,1.526,2.950,0,0.000,0,0,8,-1,9.90,2.900,-2.800,11.66,-1.757,12.70
714,1.220,5.181,0,0.000,0,0,8,-1,9.50,2.500,-3.200,11.66,-2.157,12.70
714,1.609,6.469,0,0.000,0,0,8,-1,8.70,1.700,-4.000,11.66,-2.957,12.70
714,2.486,7.199,0,0.000,0,0,8,-1,17.40,10.400,4.700,11.66,5.743,12.70
735,2.252,0.912,1,0.912,0,0,10,1,12.00,5.000,0.000,10.93,1.067,12.00
735,1.476,1.182,1,1.182,0,0,10,1,13.40,6.400,1.400,10.93,2.467,12.00
735,2.028,1.351,1,1.351,0,0,10,1,17.40,10.400,5.400,10.93,6.467,12.00
735,1.482,2.351,1,2.351,0,0,10,1,17.10,10.100,5.100,10.93,6.167,12.00
735,1.455,2.739,1,2.739,0,0,10,1,12.20,5.200,0.200,10.93,1.267,12.00
735,4.304,3.435,1,3.435,0,0,10,1,9.40,2.400,-2.600,10.93,-1.533,12.00
735,1.972,3.927,1,3.927,0,0,10,1,8.60,1.600,-3.400,10.93,-2.333,12.00
735,2.442,5.042,1,5.042,0,0,10,1,8.00,1.000,-4.000,10.93,-2.933,12.00
735,2.583,5.985,1,5.985,0,0,10,1,8.30,1.300,-3.700,10.93,-2.633,12.00
735,2.130,6.762,1,6.762,0,0,10,1,6.80,-0.205,-5.205,10.93,-4.138,12.00
735,2.398,7.532,1,7.532,0,0,10,1,7.30,0.300,-4.700,10.93,-3.633,12.00
735,2.040,8.296,1,8.296,0,0,10,1,10.70,3.700,-1.300,10.93,-0.233,12.00
737,2.128,1.500,1,0.000,0,0,8,-1,9.40,2.400,NA,10.50,-1.100,9.40
737,3.342,2.399,1,0.899,0,0,8,-1,9.70,2.700,0.300,10.50,-0.800,9.40
737,1.668,3.534,1,2.034,0,0,8,-1,14.80,7.800,5.400,10.50,4.300,9.40
737,2.366,4.284,1,2.784,0,0,8,-1,13.60,6.600,4.200,10.50,3.100,9.40
737,1.947,5.784,1,4.284,0,0,8,-1,7.50,0.500,-1.900,10.50,-3.000,9.40
737,1.570,6.659,1,5.159,0,0,8,-1,8.00,1.000,NA,10.50,-2.500,9.40
741,1.590,0.928,0,0.000,0,0,11,2,23.70,16.705,0.000,13.16,10.542,23.70
741,1.942,2.839,1,1.019,0,0,11,2,12.70,NA,-11.005,13.16,-0.463,23.70
741,1.693,3.839,1,2.019,0,0,11,2,13.20,6.200,-10.505,13.16,0.037,23.70
741,1.955,5.108,1,3.288,0,0,11,2,10.20,3.200,-13.505,13.16,-2.963,23.70
741,1.526,6.147,1,4.327,0,0,11,2,9.90,2.900,-13.805,13.16,-3.263,23.70
741,1.947,8.028,1,6.208,0,0,11,2,9.50,2.500,-14.205,13.16,-3.663,23.70
741,1.719,9.220,1,7.400,0,0,11,2,8.70,NA,-15.005,13.16,-4.463,23.70
741,1.570,9.640,1,7.820,0,0,11,2,17.40,10.400,-6.305,13.16,4.237,23.70
767,1.701,0.173,0,0.000,0,0,9,0,5.59,-1.405,0.000,9.53,-3.937,5.59
767,1.598,0.892,0,0.000,0,0,9,0,9.00,2.000,3.405,9.53,-0.532,5.59
767,1.710,1.452,0,0.000,0,0,9,0,14.10,7.100,8.505,9.53,4.568,5.59
767,1.736,1.732,0,0.000,0,0,9,0,17.80,10.800,12.205,9.53,8.268,5.59
767,1.265,2.292,0,0.000,0,0,9,0,13.90,6.900,8.305,9.53,4.368,5.59
767,1.684,2.712,0,0.000,0,0,9,0,14.20,7.200,8.605,9.53,4.668,5.59
767,1.566,3.382,0,0.000,0,0,9,0,8.00,1.000,2.405,9.53,-1.532,5.59
767,1.749,4.497,0,0.000,0,0,9,0,7.10,0.100,1.505,9.53,-2.432,5.59
767,1.931,5.921,0,0.000,0,0,9,0,6.90,-0.100,1.305,9.53,-2.632,5.59
767,1.842,6.767,0,0.000,0,0,9,0,5.49,-1.505,-0.100,9.53,-4.037,5.59
767,1.946,7.805,0,0.000,0,0,9,0,5.59,-1.405,0.000,9.53,-3.937,5.59
767,1.906,8.901,0,0.000,0,0,9,0,6.70,-0.305,1.100,9.53,-2.837,5.59
832,1.845,1.875,0,0.000,1,0,10,1,12.00,5.000,0.000,8.40,3.603,12.00
832,1.447,4.355,0,0.000,1,0,10,1,6.49,-0.505,-5.505,8.40,-1.902,12.00
832,1.430,4.770,0,0.000,1,0,10,1,6.70,-0.305,-5.305,8.40,-1.702,12.00
871,1.491,0.611,0,0.000,0,0,8,-1,13.50,6.500,0.000,8.22,5.279,13.50
871,1.544,1.164,0,0.000,0,0,8,-1,12.10,5.100,-1.400,8.22,3.879,13.50
871,1.412,2.222,0,0.000,0,0,8,-1,9.90,2.900,-3.600,8.22,1.679,13.50
871,2.195,3.154,0,0.000,0,0,8,-1,8.10,1.100,-5.400,8.22,-0.121,13.50
871,1.950,4.634,0,0.000,0,0,8,-1,8.00,1.000,-5.500,8.22,-0.221,13.50
871,2.032,5.634,0,0.000,0,0,8,-1,8.10,1.100,-5.400,8.22,-0.121,13.50
871,1.842,6.865,0,0.000,0,0,8,-1,3.39,-3.605,-10.105,8.22,-4.826,13.50
871,2.650,7.615,0,0.000,0,0,8,-1,4.39,-2.605,-9.105,8.22,-3.826,13.50
871,2.445,8.865,0,0.000,0,0,8,-1,6.49,-0.505,-7.005,8.22,-1.726,13.50
911,2.512,1.669,1,1.669,1,0,11,2,9.90,2.900,0.000,9.90,0.000,9.90
1027,1.308,0.986,0,0.000,1,0,9,0,7.40,0.400,0.000,6.73,0.674,7.40
1027,0.837,1.586,0,0.000,1,0,9,0,7.30,0.300,-0.100,6.73,0.574,7.40
1027,1.318,2.682,0,0.000,1,0,9,0,7.40,0.400,0.000,6.73,0.674,7.40
1027,1.993,3.912,0,0.000,1,0,9,0,6.30,-0.705,-1.105,6.73,-0.431,7.40
1027,2.220,4.855,0,0.000,1,0,9,0,5.89,-1.105,-1.505,6.73,-0.831,7.40
1027,1.816,5.815,0,0.000,1,0,9,0,5.89,-1.105,NA,6.73,-0.831,7.40
1027,1.464,6.423,0,0.000,1,0,9,0,6.90,-0.100,-0.500,6.73,0.174,7.40
1028,0.872,0.004,0,0.000,1,0,8,-1,9.30,2.300,0.000,7.21,2.087,9.30
1028,0.903,0.035,0,0.000,1,0,8,-1,7.40,0.400,-1.900,7.21,0.187,9.30
1028,1.389,0.515,0,0.000,1,0,8,-1,7.30,0.300,-2.000,7.21,0.087,9.30
1028,2.324,1.483,0,0.000,1,0,8,-1,7.40,0.400,NA,7.21,0.187,9.30
1028,1.484,2.141,0,0.000,1,0,8,-1,6.30,-0.705,-3.005,7.21,-0.918,9.30
1028,1.705,3.161,0,0.000,1,0,8,-1,5.89,NA,-3.405,7.21,-1.318,9.30
1028,2.343,4.103,0,0.000,1,0,8,-1,6.90,-0.100,-2.400,7.21,-0.313,9.30
1032,1.650,0.808,0,0.000,1,0,8,-1,9.30,2.300,0.000,9.30,0.000,9.30
1042,1.935,0.535,1,0.535,0,0,9,0,5.30,-1.705,NA,5.60,-0.301,5.30
1042,1.576,1.090,1,1.090,0,0,9,0,6.49,-0.505,1.200,5.60,0.899,5.30
1042,2.402,1.418,1,1.418,0,0,9,0,7.20,NA,1.905,5.60,1.604,5.30
1042,2.081,2.038,1,2.038,0,0,9,0,5.30,-1.705,0.000,5.60,-0.301,5.30
1042,1.528,2.848,1,2.848,0,0,9,0,5.49,-1.505,0.200,5.60,-0.101,5.30
1042,1.633,4.348,1,4.348,0,0,9,0,4.70,-2.305,-0.600,5.60,-0.901,5.30
1042,1.801,4.668,1,4.668,0,0,9,0,4.70,-2.305,-0.600,5.60,-0.901,5.30
1043,1.506,1.094,1,0.946,0,0,9,0,7.20,NA,0.000,5.22,1.979,7.20
1043,1.499,1.797,1,1.649,0,0,9,0,5.80,-1.205,-1.405,5.22,0.574,7.20
1043,1.714,2.106,1,1.958,0,0,9,0,5.30,-1.705,-1.905,5.22,0.074,7.20
1043,1.789,2.736,1,2.588,0,0,9,0,5.49,-1.505,NA,5.22,0.274,7.20
1043,1.994,4.123,1,3.975,0,0,9,0,4.70,-2.305,-2.505,5.22,-0.526,7.20
1043,0.811,4.796,1,4.648,0,0,9,0,4.20,-2.805,-3.005,5.22,-1.026,7.20
1043,1.658,5.671,1,5.523,0,0,9,0,4.39,-2.605,-2.805,5.22,-0.826,7.20
1043,2.040,6.710,1,6.562,0,0,9,0,4.70,-2.305,-2.505,5.22,-0.526,7.20
1089,1.846,0.580,0,0.000,0,0,8,-1,5.70,-1.305,0.000,7.34,-1.648,5.70
1089,1.666,1.522,0,0.000,0,0,8,-1,8.20,1.200,2.505,7.34,0.857,5.70
1089,1.474,2.332,0,0.000,0,0,8,-1,9.80,NA,4.105,7.34,2.457,5.70
1089,1.668,3.187,0,0.000,0,0,8,-1,10.90,3.900,5.205,7.34,3.557,5.70
1089,1.568,3.789,0,0.000,0,0,8,-1,6.80,-0.205,1.100,7.34,-0.548,5.70
1089,1.656,4.796,0,0.000,0,0,8,-1,7.50,0.500,1.805,7.34,0.157,5.70
1089,1.383,6.085,0,0.000,0,0,8,-1,6.80,-0.205,1.100,7.34,-0.548,5.70
1089,1.845,6.912,0,0.000,0,0,8,-1,6.59,-0.405,0.900,7.34,-0.748,5.70
1089,2.177,8.392,0,0.000,0,0,8,-1,4.89,-2.105,-0.800,7.34,-2.448,5.70
1089,1.558,10.051,0,0.000,0,0,8,-1,5.99,-1.005,0.300,7.34,-1.348,5.70
1089,1.674,11.143,0,0.000,0,0,8,-1,7.60,0.600,1.905,7.34,0.257,5.70
1134,1.722,0.918,0,0.000,0,0,9,0,11.00,4.000,0.000,6.08,4.924,11.00
1134,1.593,1.408,0,0.000,0,0,9,0,9.80,2.800,-1.200,6.08,3.724,11.00
1134,1.473,2.268,0,0.000,0,0,9,0,6.49,-0.505,-4.505,6.08,0.419,11.00
1134,1.531,3.048,0,0.000,0,0,9,0,4.59,-2.405,-6.405,6.08,-1.482,11.00
1134,1.383,3.792,0,0.000,0,0,9,0,4.59,-2.405,-6.405,6.08,-1.482,11.00
1134,1.462,4.237,0,0.000,0,0,9,0,4.09,-2.905,-6.905,6.08,-1.982,11.00
1134,1.970,5.640,0,0.000,0,0,9,0,3.99,-3.005,-7.005,6.08,-2.082,11.00
1134,1.985,6.544,0,0.000,0,0,9,0,4.49,-2.505,-6.505,6.08,-1.582,11.00
1134,2.303,7.833,0,0.000,0,0,9,0,4.59,-2.405,-6.405,6.08,-1.482,11.00
1134,2.358,8.640,0,0.000,0,0,9,0,7.10,0.100,-3.900,6.08,1.023,11.00
1150,1.308,3.096,0,0.000,1,0,8,-1,7.60,0.600,0.000,6.08,1.520,7.60
1150,1.769,3.916,0,0.000,1,0,8,-1,4.70,-2.305,-2.905,6.08,-1.385,7.60
1150,2.049,4.974,0,0.000,1,0,8,-1,4.89,-2.105,-2.705,6.08,-1.185,7.60
1150,1.803,6.474,0,0.000,1,0,8,-1,4.99,-2.005,-2.605,6.08,-1.085,7.60
1150,1.842,7.128,0,0.000,1,0,8,-1,5.80,-1.205,-1.805,6.08,-0.285,7.60
1150,1.906,8.967,0,0.000,1,0,8,-1,8.50,1.500,0.900,6.08,2.420,7.60
1153,1.381,0.364,0,0.000,1,0,10,1,9.80,2.800,0.000,7.55,2.252,9.80
1153,1.568,0.396,0,0.000,1,0,10,1,6.49,-0.505,-3.305,7.55,-1.053,9.80
1153,1.298,0.466,0,0.000,1,0,10,1,7.60,0.600,-2.200,7.55,0.052,9.80
1153,1.566,0.911,0,0.000,1,0,10,1,7.00,0.000,-2.800,7.55,-0.548,9.80
1153,3.302,1.163,0,0.000,1,0,10,1,5.89,-1.105,-3.905,7.55,-1.653,9.80
1153,1.531,1.773,0,0.000,1,0,10,1,8.50,1.500,-1.300,7.55,0.952,9.80
1204,1.810,0.455,0,0.000,0,0,8,-1,3.69,-3.305,0.000,4.42,-0.723,3.69
1204,1.988,1.279,0,0.000,0,0,8,-1,3.99,-3.005,NA,4.42,-0.423,3.69
1204,2.082,2.241,0,0.000,0,0,8,-1,5.70,-1.305,2.000,4.42,1.277,3.69
1204,2.299,3.221,0,0.000,0,0,8,-1,6.59,-0.405,2.900,4.42,2.177,3.69
1204,2.202,4.202,0,0.000,0,0,8,-1,7.80,0.800,4.105,4.42,3.382,3.69
1204,2.326,5.183,0,0.000,0,0,8,-1,4.80,-2.205,1.100,4.42,0.377,3.69
1204,2.435,6.202,0,0.000,0,0,8,-1,3.80,-3.205,NA,4.42,-0.623,3.69
1204,2.582,7.279,0,0.000,0,0,8,-1,3.80,-3.205,0.100,4.42,-0.623,3.69
1204,2.220,8.433,0,0.000,0,0,8,-1,3.80,NA,0.100,4.42,-0.623,3.69
1204,2.799,9.644,0,0.000,0,0,8,-1,3.19,-3.805,-0.500,4.42,-1.223,3.69
1204,2.925,10.680,0,0.000,0,0,8,-1,3.19,-3.805,-0.500,4.42,-1.223,3.69
1204,2.620,11.642,0,0.000,0,0,8,-1,2.99,-4.005,NA,4.42,-1.423,3.69
1204,2.051,12.700,0,0.000,0,0,8,-1,4.09,-2.905,0.400,4.42,-0.323,3.69
1205,1.704,1.365,0,0.000,0,0,8,-1,5.70,NA,0.000,4.52,1.172,5.70
1205,1.917,2.305,0,0.000,0,0,8,-1,6.59,-0.405,0.900,4.52,2.072,5.70
1205,1.786,3.085,0,0.000,0,0,8,-1,7.80,0.800,2.105,4.52,3.277,5.70
1205,1.856,3.885,0,0.000,0,0,8,-1,4.80,-2.205,-0.900,4.52,0.272,5.70
1205,1.868,4.885,0,0.000,0,0,8,-1,3.80,-3.205,-1.900,4.52,-0.728,5.70
1205,1.717,5.885,0,0.000,0,0,8,-1,3.80,NA,-1.900,4.52,-0.728,5.70
1205,2.337,7.058,0,0.000,0,0,8,-1,3.80,-3.205,-1.900,4.52,-0.728,5.70
1205,2.401,8.161,0,0.000,0,0,8,-1,3.19,-3.805,-2.500,4.52,-1.328,5.70
1205,2.353,9.199,0,0.000,0,0,8,-1,3.19,-3.805,NA,4.52,-1.328,5.70
1205,2.639,10.257,0,0.000,0,0,8,-1,2.99,-4.005,-2.700,4.52,-1.528,5.70
1205,2.445,11.180,0,0.000,0,0,8,-1,4.09,-2.905,-1.600,4.52,-0.428,5.70
1211,1.491,0.428,0,0.000,1,0,8,-1,7.80,0.800,0.000,4.24,3.561,7.80
1211,0.942,1.225,0,0.000,1,0,8,-1,3.80,-3.205,-4.005,4.24,-0.444,7.80
1211,1.334,1.645,0,0.000,1,0,8,-1,3.80,-3.205,-4.005,4.24,-0.444,7.80
1211,1.364,1.682,0,0.000,1,0,8,-1,3.80,-3.205,-4.005,4.24,-0.444,7.80
1211,1.322,2.142,0,0.000,1,0,8,-1,3.19,NA,-4.605,4.24,-1.044,7.80
1211,1.842,2.700,0,0.000,1,0,8,-1,3.19,-3.805,-4.605,4.24,-1.044,7.80
1211,1.948,3.988,0,0.000,1,0,8,-1,4.09,-2.905,-3.705,4.24,-0.144,7.80
1217,1.461,0.700,1,0.700,1,0,10,1,7.80,0.800,0.000,4.16,3.638,7.80
